maybe, definitely_not, false_positive
9 , 44164 , 0
12 , 44161 , 1
3 , 44170 , 0
10 , 58135 , 0
0 , 44173 , 0
87 , 57843 , 7
9 , 44164 , 5
21 , 60054 , 6
8 , 44165 , 4
48 , 44125 , 30
2 , 44171 , 0
0 , 42839 , 0
17 , 60058 , 1
8 , 44165 , 8
23 , 44150 , 8
5 , 44168 , 0
0 , 44173 , 0
10 , 44163 , 6
1 , 44172 , 0
9 , 44164 , 8
0 , 44173 , 0
88 , 44086 , 86
2 , 44171 , 1
2 , 44171 , 1
8 , 59722 , 0
28 , 55359 , 21
7 , 43624 , 1
9 , 44032 , 3
17 , 44156 , 1
97 , 43989 , 1
0 , 44173 , 0
36 , 61010 , 28
3 , 49535 , 0
0 , 42839 , 0
2 , 44171 , 2
20 , 62275 , 5
39 , 50807 , 29
1 , 44172 , 0
8 , 44165 , 8
4 , 44169 , 4
0 , 44173 , 0
0 , 42839 , 0
0 , 42839 , 0
31 , 62392 , 1
8 , 55099 , 0
43 , 61156 , 11
4 , 44169 , 2
19 , 60953 , 6
11 , 43425 , 4
4 , 44169 , 2
9 , 50654 , 2
5 , 44168 , 5
1 , 44172 , 1
0 , 44173 , 0
1 , 42838 , 1
11 , 44162 , 9
47 , 44014 , 44
1 , 44172 , 1
29 , 43833 , 8
26 , 47880 , 12
7 , 58822 , 0
37 , 53289 , 19
1 , 44172 , 0
4 , 44169 , 2
1 , 44172 , 0
2 , 44171 , 0
26 , 60515 , 18
50 , 42501 , 1
20 , 43403 , 0
214 , 61722 , 202
7 , 61520 , 0
14 , 44159 , 3
12 , 42263 , 0
6 , 54109 , 1
0 , 42839 , 0
6 , 44167 , 0
62 , 44111 , 62
23 , 44014 , 14
19 , 44154 , 9
18 , 44155 , 18
1 , 42838 , 0
0 , 42839 , 0
2 , 44171 , 0
4 , 44169 , 3
0 , 42839 , 0
2 , 44173 , 0
48 , 43993 , 31
8 , 44165 , 5
7 , 62159 , 2
1 , 44172 , 0
11 , 44162 , 0
5 , 44168 , 5
3 , 44170 , 2
6 , 44167 , 0
234 , 45685 , 225
0 , 44173 , 0
6 , 44167 , 1
31 , 42455 , 7
1 , 44172 , 0
2 , 44171 , 0
22 , 44151 , 21
2 , 44171 , 2
41 , 58075 , 32
47 , 62151 , 1
20 , 44153 , 10
0 , 44173 , 0
0 , 44173 , 0
9 , 44164 , 1
22 , 44151 , 0
16 , 53925 , 10
19 , 44042 , 1
10 , 44163 , 0
272 , 48805 , 266
22 , 62176 , 6
22 , 44151 , 16
17 , 44156 , 13
25 , 44148 , 19
0 , 44173 , 0
119 , 44054 , 102
0 , 44173 , 0
1 , 44172 , 0
30 , 62219 , 1
206 , 43755 , 203
33 , 62353 , 0
157 , 59058 , 149
18 , 44883 , 5
8 , 44165 , 5
5 , 62161 , 0
4 , 40892 , 2
0 , 44173 , 0
5 , 44168 , 1
9 , 62157 , 1
4 , 43983 , 0
11 , 55473 , 0
58 , 45906 , 48
34 , 59375 , 6
1 , 44172 , 1
15 , 44158 , 14
5 , 44168 , 5
124 , 44054 , 19
1 , 44172 , 1
16 , 54752 , 11
18 , 44155 , 2
10 , 61784 , 1
48 , 58877 , 36
0 , 44173 , 0
1 , 44172 , 0
0 , 42839 , 0
4 , 42835 , 4
16 , 44157 , 15
11 , 44162 , 8
5 , 44168 , 1
0 , 42839 , 0
2 , 44171 , 0
9 , 44164 , 0
9 , 49735 , 2
52 , 58749 , 6
4 , 42034 , 0
1 , 44172 , 1
0 , 44173 , 0
3 , 44170 , 0
1 , 44172 , 1
19 , 44154 , 19
1 , 44172 , 1
25 , 60516 , 3
6 , 44167 , 6
13 , 60662 , 2
0 , 42839 , 0
3 , 53051 , 0
11 , 44162 , 1
1 , 44172 , 1
3 , 44170 , 3
15 , 47891 , 3
20 , 44153 , 5
1 , 44172 , 0
128 , 50744 , 121
1 , 44172 , 0
118 , 61856 , 34
19 , 43782 , 12
48 , 60027 , 44
2 , 44171 , 0
102 , 60775 , 0
7 , 44166 , 6
34 , 47331 , 27
1 , 44172 , 0
188 , 57069 , 185
2 , 44171 , 0
8 , 43109 , 4
1 , 44172 , 1
6 , 58240 , 0
16 , 43826 , 5
9 , 44151 , 2
1 , 44172 , 0
5 , 44168 , 0
4 , 44057 , 2
8 , 57599 , 3
30 , 51166 , 25
6 , 59452 , 3
15 , 44158 , 7
40 , 44133 , 38
6 , 62160 , 0
45 , 60700 , 0
6 , 42713 , 4
3 , 44096 , 1
3 , 54742 , 0
14 , 50958 , 5
39 , 44134 , 32
5 , 44172 , 0
28 , 44145 , 26
1 , 42838 , 0
0 , 44173 , 0
7 , 44166 , 7
20 , 42730 , 13
17 , 57590 , 8
1 , 44172 , 1
10 , 36774 , 0
15 , 44158 , 13
9 , 44164 , 0
12 , 44161 , 8
0 , 44173 , 0
6 , 58409 , 1
34 , 59687 , 3
1 , 44172 , 0
1 , 44172 , 1
79 , 60462 , 70
5 , 44168 , 0
11 , 44162 , 7
28 , 57189 , 12
82 , 59872 , 5
3 , 44170 , 2
0 , 44173 , 0
4 , 44169 , 3
0 , 42839 , 0
0 , 44173 , 0
3 , 44170 , 3
181 , 58228 , 130
10 , 44163 , 1
6 , 51828 , 0
20 , 58289 , 12
47 , 44126 , 26
128 , 44045 , 124
29 , 61498 , 10
14 , 44159 , 2
5 , 44168 , 3
41 , 44132 , 40
14 , 53624 , 3
12 , 44161 , 11
210 , 55274 , 198
20 , 45944 , 9
9 , 44164 , 8
8 , 44165 , 4
57 , 42289 , 7
2 , 44171 , 1
72 , 44102 , 68
0 , 44173 , 0
8 , 42572 , 3
0 , 44173 , 0
3 , 44170 , 3
18 , 62106 , 0
52 , 61002 , 0
1 , 44172 , 0
4 , 44178 , 2
4 , 44215 , 0
25 , 43638 , 0
5 , 44168 , 3
34 , 59696 , 0
0 , 44173 , 0
26 , 44147 , 9
19 , 53346 , 1
0 , 44173 , 0
7 , 44166 , 1
0 , 44173 , 0
0 , 44173 , 0
20 , 60353 , 12
0 , 44173 , 0
53 , 43140 , 20
1 , 44172 , 0
2 , 44171 , 2
53 , 43994 , 1
13 , 44160 , 0
22 , 48780 , 14
0 , 42839 , 0
1 , 44172 , 0
22 , 44089 , 0
10 , 61036 , 4
2 , 43896 , 0
68 , 60204 , 17
3 , 44170 , 0
10 , 44163 , 9
6 , 44167 , 0
2 , 44171 , 1
3 , 44170 , 2
54 , 44127 , 1
0 , 44173 , 0
6 , 41583 , 2
10 , 44163 , 9
1 , 44172 , 0
1 , 44172 , 1
0 , 44173 , 0
68 , 44105 , 59
8 , 44165 , 5
0 , 44173 , 0
71 , 62060 , 12
9 , 44164 , 2
9 , 43910 , 1
0 , 44173 , 0
10 , 44163 , 3
6 , 51620 , 3
63 , 44110 , 62
3 , 44170 , 0
2 , 44171 , 1
0 , 44173 , 0
11 , 44162 , 1
4 , 44169 , 0
9 , 44164 , 6
25 , 44148 , 24
21 , 44007 , 10
33 , 62092 , 23
1 , 44172 , 0
0 , 42839 , 0
1 , 44172 , 0
30 , 62265 , 12
24 , 44017 , 1
1 , 44172 , 1
1 , 44172 , 0
9 , 44164 , 0
11 , 44162 , 11
9 , 44164 , 2
0 , 44173 , 0
8 , 44165 , 0
3 , 44170 , 1
0 , 44173 , 0
1 , 44172 , 1
0 , 44173 , 0
0 , 44173 , 0
3 , 44170 , 0
351 , 53866 , 311
14 , 44160 , 0
63 , 56903 , 35
1 , 44172 , 0
2 , 44171 , 2
1 , 44172 , 1
6 , 44167 , 1
35 , 44138 , 24
14 , 44011 , 9
1 , 44172 , 0
149 , 60347 , 54
10 , 59448 , 7
15 , 61031 , 0
0 , 44173 , 0
3 , 44170 , 0
2 , 44171 , 1
19 , 44094 , 15
19 , 54536 , 13
137 , 48077 , 131
19 , 59755 , 4
4 , 50651 , 1
7 , 44166 , 4
0 , 44173 , 0
12 , 37052 , 0
2 , 44171 , 1
9 , 44164 , 8
0 , 44173 , 0
59 , 44119 , 6
44 , 58881 , 37
11 , 44162 , 11
1 , 44172 , 0
4 , 44169 , 0
3 , 44170 , 0
26 , 44147 , 21
35 , 45884 , 26
1 , 44172 , 1
16 , 43466 , 4
10 , 56587 , 0
1 , 44172 , 0
323 , 40378 , 316
15 , 56582 , 3
17 , 62107 , 4
30 , 44143 , 26
6 , 44167 , 1
3 , 43861 , 0
13 , 60062 , 3
1 , 42838 , 0
1 , 42838 , 0
11 , 44162 , 3
11 , 44162 , 10
3 , 55185 , 0
2 , 44171 , 0
16 , 60059 , 1
24 , 42637 , 8
2 , 44171 , 2
7 , 62288 , 1
2 , 44171 , 1
1 , 44172 , 0
1 , 44172 , 0
33 , 44140 , 7
43 , 58006 , 23
1 , 44172 , 0
60 , 58104 , 18
8 , 44165 , 6
10 , 43532 , 3
1 , 44172 , 0
0 , 44173 , 0
4 , 41283 , 2
20 , 44153 , 19
1 , 42838 , 0
0 , 44173 , 0
8 , 44165 , 8
16 , 44045 , 6
1 , 44172 , 0
5 , 44170 , 0
8 , 44165 , 8
11 , 43772 , 0
165 , 47741 , 161
4 , 58921 , 1
0 , 44173 , 0
44 , 42981 , 0
6 , 44167 , 3
53 , 61765 , 7
29 , 44144 , 21
34 , 62389 , 8
13 , 44160 , 0
7 , 44166 , 6
3 , 44170 , 3
45 , 43522 , 0
12 , 44047 , 1
3 , 44170 , 3
34 , 61171 , 26
2 , 44171 , 2
31 , 44142 , 26
2 , 44171 , 1
3 , 44078 , 0
0 , 44173 , 0
5 , 44168 , 5
3 , 44170 , 2
12 , 58234 , 4
2 , 44171 , 2
31 , 52486 , 14
1 , 44172 , 0
9 , 44164 , 8
0 , 44173 , 0
14 , 57671 , 0
16 , 44157 , 15
44 , 44129 , 34
1 , 44172 , 0
20 , 61810 , 1
89 , 44084 , 1
0 , 44173 , 0
7 , 62379 , 2
6 , 44167 , 0
0 , 44173 , 0
7 , 44166 , 1
4 , 42835 , 4
71 , 44113 , 0
1 , 44172 , 0
1 , 44172 , 1
59 , 44114 , 2
8 , 44165 , 4
6 , 59452 , 3
10 , 44163 , 3
1 , 44172 , 0
0 , 44173 , 0
40 , 59870 , 27
4 , 44169 , 1
3 , 44170 , 2
14 , 44159 , 13
3 , 41284 , 1
3 , 44170 , 0
6 , 44167 , 6
485 , 55597 , 477
6 , 44167 , 6
0 , 42839 , 0
21 , 44152 , 13
28 , 62358 , 16
0 , 44173 , 0
91 , 59942 , 2
8 , 60365 , 0
0 , 44173 , 0
40 , 44133 , 38
5 , 44214 , 0
0 , 42839 , 0
120 , 43864 , 48
0 , 44173 , 0
34 , 40975 , 0
1 , 44172 , 0
0 , 44173 , 0
2 , 44171 , 1
12 , 61808 , 5
0 , 44173 , 0
28 , 44145 , 24
62 , 44111 , 61
1 , 44172 , 0
4 , 44169 , 2
23 , 43335 , 0
1 , 50867 , 0
71 , 44102 , 55
148 , 44025 , 129
4 , 44169 , 3
1 , 44172 , 0
7 , 44166 , 0
33 , 61432 , 24
1 , 44172 , 0
36 , 62235 , 0
4 , 44169 , 0
7 , 44166 , 6
1 , 44172 , 1
1 , 44172 , 0
5 , 44168 , 2
0 , 42839 , 0
3 , 44170 , 1
19 , 54435 , 6
0 , 44173 , 0
33 , 44140 , 31
34 , 61012 , 29
4 , 44169 , 4
13 , 57042 , 8
17 , 44156 , 17
20 , 44153 , 11
7 , 58030 , 3
6 , 44167 , 1
21 , 44152 , 5
2 , 44171 , 2
27 , 61803 , 3
0 , 42839 , 0
1 , 44172 , 1
77 , 58950 , 49
4 , 44175 , 1
55 , 44044 , 20
8 , 44165 , 5
1 , 44172 , 0
4 , 60071 , 1
1 , 44172 , 0
7 , 62379 , 0
5 , 43956 , 0
8 , 43133 , 0
14 , 43835 , 8
58 , 44115 , 57
9 , 46252 , 1
0 , 42839 , 0
1 , 42838 , 0
6 , 44167 , 3
18 , 43315 , 8
1 , 44172 , 1
19 , 44154 , 4
77 , 44096 , 75
7 , 44166 , 0
1 , 44172 , 0
21 , 44152 , 0
40 , 41911 , 7
1 , 44172 , 1
7 , 44049 , 4
14 , 44159 , 11
5 , 52671 , 0
2 , 44171 , 0
1 , 44172 , 0
3 , 43719 , 0
0 , 42839 , 0
15 , 44158 , 6
34 , 61792 , 0
4 , 44169 , 4
7 , 44178 , 0
17 , 44156 , 1
2 , 44171 , 1
24 , 44149 , 2
2 , 42831 , 0
0 , 44173 , 0
7 , 44166 , 7
47 , 53179 , 27
2 , 44171 , 2
52 , 60871 , 4
5 , 44168 , 5
73 , 57692 , 25
0 , 44173 , 0
173 , 62175 , 62
1 , 44172 , 1
0 , 44173 , 0
21 , 44152 , 20
1 , 42838 , 0
18 , 61578 , 13
4 , 42835 , 4
24 , 44149 , 19
4 , 44169 , 0
43 , 62380 , 4
2 , 44171 , 2
28 , 57627 , 7
0 , 42839 , 0
5 , 44168 , 5
7 , 44166 , 0
3 , 43580 , 0
0 , 44173 , 0
13 , 44160 , 8
11 , 44162 , 11
0 , 42839 , 0
19 , 44154 , 12
15 , 57202 , 2
6 , 44167 , 1
10 , 43704 , 1
7 , 53550 , 0
2 , 44171 , 0
5 , 44168 , 5
23 , 44150 , 15
10 , 62413 , 3
5 , 44168 , 1
0 , 44173 , 0
5 , 44168 , 3
7 , 44166 , 2
24 , 53067 , 20
41 , 43443 , 2
0 , 44173 , 0
37 , 44136 , 21
1 , 44172 , 1
15 , 58233 , 1
2 , 44171 , 2
12 , 44161 , 2
17 , 43544 , 1
30 , 44143 , 14
3 , 44170 , 2
21 , 52421 , 1
1 , 44172 , 1
1 , 44172 , 1
15 , 44158 , 13
74 , 60772 , 35
47 , 44126 , 46
1 , 44172 , 0
16 , 44157 , 15
55 , 60093 , 14
23 , 59873 , 8
1 , 44172 , 0
11 , 44162 , 6
1 , 44172 , 0
1 , 42838 , 0
3 , 48450 , 0
4 , 44170 , 0
0 , 44173 , 0
23 , 58902 , 16
5 , 58920 , 2
0 , 44173 , 0
13 , 44160 , 10
12 , 53393 , 3
17 , 44156 , 9
0 , 44173 , 0
8 , 44165 , 7
6 , 62160 , 0
8 , 44165 , 3
5 , 61041 , 2
27 , 58089 , 21
1 , 44172 , 0
0 , 42839 , 0
9 , 42830 , 8
6 , 58919 , 3
59 , 62333 , 4
11 , 44030 , 1
5 , 44168 , 5
1 , 44172 , 0
68 , 43963 , 54
227 , 60146 , 221
61 , 58562 , 55
23 , 60350 , 0
1 , 44172 , 0
3 , 44170 , 0
3 , 44058 , 1
2 , 44171 , 0
57 , 57512 , 36
1 , 44189 , 0
4 , 58075 , 1
11 , 44162 , 3
9 , 43036 , 7
11 , 44162 , 0
4 , 44169 , 1
12 , 57349 , 6
13 , 44160 , 2
1 , 44172 , 0
3 , 44170 , 2
41 , 62046 , 24
0 , 44173 , 0
21 , 43979 , 1
0 , 44173 , 0
159 , 62184 , 31
2 , 44171 , 2
0 , 42839 , 0
10 , 45954 , 2
35 , 44138 , 35
110 , 44063 , 105
6 , 62328 , 1
32 , 44141 , 29
1 , 42838 , 0
2 , 44171 , 0
37 , 45938 , 22
18 , 44155 , 13
1 , 44172 , 1
0 , 44173 , 0
4 , 44169 , 3
1 , 44174 , 0
48 , 59663 , 15
21 , 44152 , 14
4 , 54193 , 0
344 , 59578 , 16
2 , 44171 , 0
9 , 44164 , 3
0 , 44173 , 0
2 , 44171 , 1
18 , 44005 , 15
6 , 44167 , 2
2 , 44171 , 0
0 , 44173 , 0
1 , 44172 , 1
13 , 43832 , 6
6 , 44167 , 0
1 , 42838 , 0
219 , 45448 , 205
2 , 44171 , 0
32 , 61433 , 24
1 , 44172 , 0
0 , 44173 , 0
83 , 44090 , 81
3 , 58922 , 0
5 , 44168 , 5
5 , 44168 , 5
2 , 44171 , 0
24 , 44149 , 8
1 , 44172 , 0
0 , 44173 , 0
20 , 44153 , 4
2 , 44171 , 0
21 , 44152 , 6
1 , 44172 , 0
54 , 60487 , 29
15 , 43985 , 1
0 , 44173 , 0
0 , 44173 , 0
18 , 44155 , 15
20 , 62336 , 0
10 , 60363 , 3
15 , 44158 , 14
1 , 44172 , 1
3 , 43939 , 0
83 , 44090 , 79
44 , 60337 , 28
1 , 44172 , 0
24 , 60518 , 1
1 , 44172 , 0
4 , 44169 , 1
13 , 60845 , 3
8 , 44165 , 4
33 , 61390 , 11
7 , 44166 , 5
6 , 44167 , 0
0 , 44173 , 0
9 , 54249 , 3
4 , 44169 , 3
0 , 44173 , 0
5 , 52054 , 2
13 , 44168 , 8
28 , 44145 , 13
13 , 56875 , 9
19 , 44159 , 1
44 , 61892 , 38
22 , 53794 , 0
1 , 44174 , 0
1 , 42838 , 0
40 , 53697 , 33
0 , 44173 , 0
2 , 44171 , 1
33 , 60642 , 21
6 , 44167 , 6
4 , 44169 , 4
1 , 44172 , 0
5 , 44168 , 0
20 , 44153 , 9
1 , 44172 , 0
3 , 44170 , 3
16 , 44157 , 3
26 , 44148 , 9
1 , 44172 , 0
5 , 44168 , 4
42 , 44131 , 40
2 , 44171 , 0
16 , 44157 , 10
14 , 44159 , 0
3 , 44170 , 3
9 , 55051 , 1
0 , 44173 , 0
4 , 44169 , 1
132 , 61772 , 28
25 , 59705 , 1
0 , 44173 , 0
1 , 44172 , 1
1 , 44172 , 0
22 , 44151 , 14
0 , 42839 , 0
7 , 44166 , 5
13 , 44160 , 13
4 , 44169 , 4
77 , 60779 , 1
46 , 61890 , 13
5 , 44168 , 0
3 , 44170 , 1
27 , 60721 , 4
1 , 42838 , 0
79 , 62307 , 5
17 , 44156 , 0
0 , 44173 , 0
1 , 44172 , 0
15 , 44158 , 8
4 , 43879 , 2
1 , 44172 , 0
17 , 44024 , 2
49 , 53564 , 27
15 , 44158 , 6
11 , 44162 , 11
0 , 44173 , 0
0 , 44173 , 0
1 , 44172 , 0
11 , 44162 , 10
4 , 44169 , 4
8 , 44165 , 8
26 , 60515 , 8
3 , 59212 , 0
275 , 62148 , 252
8 , 44165 , 6
18 , 44074 , 4
65 , 43372 , 1
4 , 44169 , 0
9 , 44184 , 7
0 , 44173 , 0
36 , 62230 , 14
9 , 44027 , 3
21 , 44152 , 10
12 , 44161 , 0
0 , 44173 , 0
10 , 44163 , 3
23 , 44150 , 6
6 , 44167 , 5
4 , 59932 , 1
13 , 44160 , 11
15 , 43370 , 0
0 , 44173 , 0
0 , 44173 , 0
8 , 44165 , 5
2 , 44171 , 1
0 , 44173 , 0
1 , 42838 , 0
14 , 46290 , 1
7 , 43890 , 0
30 , 44119 , 1
12 , 44161 , 7
9 , 42285 , 0
0 , 42839 , 0
76 , 44097 , 74
190 , 59983 , 130
3 , 44170 , 0
13 , 44160 , 1
13 , 44160 , 0
24 , 61770 , 2
13 , 62552 , 0
1 , 44172 , 0
45 , 58799 , 27
36 , 50720 , 16
10 , 44163 , 9
118 , 48290 , 112
104 , 62028 , 3
7 , 59279 , 1
2 , 44171 , 1
10 , 44163 , 2
33 , 59697 , 0
0 , 42839 , 0
3 , 44170 , 1
10 , 62285 , 3
3 , 44170 , 3
0 , 44173 , 0
4 , 44169 , 1
6 , 44088 , 0
84 , 62343 , 7
0 , 44173 , 0
3 , 42836 , 3
20 , 49831 , 12
3 , 44170 , 2
5 , 44168 , 5
241 , 60483 , 227
64 , 57700 , 58
33 , 44088 , 23
6 , 44167 , 6
1 , 44172 , 1
46 , 60495 , 5
1 , 44172 , 0
25 , 44148 , 9
7 , 44059 , 0
26 , 42838 , 14
0 , 44173 , 0
0 , 44173 , 0
1 , 42838 , 0
18 , 44020 , 3
2 , 44171 , 0
273 , 43555 , 269
15 , 62209 , 3
21 , 44152 , 3
8 , 44165 , 0
0 , 44173 , 0
32 , 44141 , 29
3 , 44170 , 1
12 , 59612 , 0
1 , 44172 , 0
3 , 44141 , 1
1 , 44172 , 0
19 , 42426 , 12
1 , 44172 , 0
0 , 44173 , 0
6 , 37152 , 2
26 , 44879 , 18
1 , 44172 , 0
404 , 61019 , 351
1 , 44172 , 1
15 , 44158 , 2
91 , 62185 , 0
10 , 44166 , 0
17 , 44156 , 5
102 , 61848 , 5
19 , 62105 , 1
30 , 55077 , 23
10 , 58028 , 0
1 , 44172 , 0
40 , 44001 , 10
1 , 44172 , 0
43 , 61758 , 13
18 , 44155 , 1
9 , 62214 , 0
25 , 61769 , 3
3 , 60072 , 0
2 , 44172 , 0
4 , 44169 , 0
7 , 44166 , 1
114 , 57767 , 103
38 , 43091 , 6
1 , 44172 , 0
3 , 48450 , 0
138 , 42761 , 126
3 , 58996 , 0
0 , 44173 , 0
0 , 44173 , 0
0 , 42839 , 0
25 , 44148 , 14
342 , 60863 , 326
36 , 58765 , 32
32 , 43910 , 1
0 , 44173 , 0
6 , 44167 , 6
1 , 44172 , 0
114 , 62181 , 94
4 , 53553 , 0
26 , 45938 , 18
6 , 44167 , 3
5 , 44168 , 5
4 , 44169 , 0
179 , 43996 , 1
184 , 43989 , 180
9 , 44164 , 5
12 , 44059 , 3
62 , 58184 , 54
42 , 60170 , 35
1 , 44172 , 0
0 , 44173 , 0
2 , 42837 , 0
10 , 44163 , 10
1 , 44172 , 0
48 , 61746 , 42
43 , 58121 , 24
6 , 44167 , 0
16 , 44157 , 1
75 , 51173 , 26
0 , 44173 , 0
5 , 44168 , 0
29 , 57920 , 0
4 , 44169 , 4
9 , 43761 , 7
0 , 44173 , 0
0 , 44173 , 0
3 , 44170 , 2
24 , 61022 , 6
5 , 44168 , 5
54 , 62159 , 3
3 , 42836 , 3
16 , 61778 , 12
23 , 59710 , 1
2 , 44171 , 1
5 , 44168 , 4
15 , 44158 , 0
20 , 61738 , 1
3 , 44170 , 2
473 , 42521 , 447
19 , 44154 , 1
56 , 61519 , 11
20 , 44108 , 17
73 , 60514 , 25
18 , 44155 , 15
61 , 61363 , 40
1 , 44172 , 0
39 , 45925 , 34
1 , 44172 , 0
213 , 43960 , 212
2 , 44126 , 0
0 , 44173 , 0
4 , 57760 , 1
149 , 55551 , 130
27 , 44152 , 1
14 , 58403 , 0
0 , 42839 , 0
4 , 44169 , 0
1 , 44172 , 0
8 , 44165 , 0
5 , 44168 , 4
17 , 54252 , 1
19 , 44154 , 3
27 , 60831 , 2
0 , 44173 , 0
10 , 44164 , 3
0 , 44173 , 0
60 , 56244 , 14
12 , 43419 , 1
0 , 44173 , 0
14 , 43031 , 12
33 , 44141 , 0
30 , 44143 , 15
1 , 44172 , 1
16 , 44157 , 9
13 , 44160 , 9
10 , 44163 , 7
1 , 44172 , 1
4 , 43331 , 0
2 , 44171 , 2
6 , 44167 , 1
1 , 44172 , 0
36 , 43964 , 1
4 , 44169 , 0
12 , 43403 , 3
5 , 44168 , 3
0 , 44173 , 0
23 , 59913 , 10
13 , 44160 , 12
28 , 60184 , 24
4 , 44168 , 1
0 , 42839 , 0
42 , 52562 , 34
65 , 44108 , 24
1 , 44172 , 1
18 , 44155 , 17
8 , 57249 , 5
2 , 42536 , 0
4 , 44169 , 3
26 , 43660 , 19
26 , 61501 , 5
20 , 44153 , 8
47 , 62376 , 14
2 , 44171 , 1
55 , 43358 , 33
6 , 44167 , 6
24 , 66781 , 8
55 , 60916 , 5
6 , 44167 , 0
18 , 52046 , 1
0 , 44173 , 0
1 , 44172 , 0
9 , 44164 , 1
6 , 59724 , 3
6 , 44167 , 6
17 , 44156 , 12
64 , 59279 , 5
49 , 60223 , 6
7 , 44166 , 6
0 , 44173 , 0
3 , 58922 , 0
2 , 44171 , 2
2 , 42464 , 0
18 , 44155 , 0
26 , 44147 , 9
7 , 58918 , 4
1 , 44172 , 1
29 , 44144 , 28
73 , 60567 , 27
5 , 58111 , 1
0 , 42839 , 0
7 , 44166 , 6
11 , 44165 , 2
1 , 44172 , 1
60 , 43898 , 1
2 , 44171 , 0
0 , 44173 , 0
0 , 44173 , 0
11 , 44162 , 10
0 , 42839 , 0
32 , 43816 , 17
1 , 44172 , 0
14 , 43878 , 0
0 , 44173 , 0
48 , 44125 , 20
1 , 44172 , 0
6 , 44167 , 1
3 , 54616 , 0
3 , 44170 , 0
103 , 59672 , 57
2 , 44171 , 0
71 , 61567 , 37
0 , 44173 , 0
38 , 44135 , 36
2 , 44171 , 1
9 , 44164 , 5
20 , 44153 , 7
0 , 44173 , 0
1 , 44172 , 0
0 , 44173 , 0
12 , 44161 , 12
19 , 57342 , 1
4 , 44169 , 3
9 , 44164 , 4
15 , 44158 , 13
2 , 44171 , 0
25 , 44148 , 9
1 , 44172 , 1
110 , 44063 , 109
7 , 44166 , 1
1 , 44172 , 0
1 , 42838 , 0
6 , 43663 , 0
4 , 44169 , 3
21 , 60995 , 1
36 , 44137 , 16
1 , 44172 , 0
6 , 44168 , 0
2 , 44171 , 1
16 , 44158 , 5
27 , 44146 , 0
22 , 62201 , 11
202 , 60359 , 186
4 , 61627 , 1
3 , 44170 , 2
118 , 44055 , 117
14 , 55530 , 4
153 , 60920 , 132
8 , 61519 , 2
0 , 42839 , 0
20 , 54967 , 3
0 , 44173 , 0
0 , 42839 , 0
4 , 44169 , 0
3 , 48450 , 0
1 , 44189 , 0
12 , 45952 , 2
62 , 59292 , 53
28 , 53267 , 7
1 , 44172 , 0
45 , 44128 , 44
60 , 44113 , 0
6 , 54448 , 2
1 , 44172 , 0
12 , 44161 , 7
10 , 44176 , 1
0 , 44173 , 0
235 , 60138 , 230
89 , 57266 , 22
18 , 60355 , 11
5 , 44168 , 5
4 , 55254 , 1
10 , 61545 , 3
1 , 44172 , 0
2 , 44171 , 0
1 , 44172 , 0
12 , 44161 , 10
17 , 43775 , 8
4 , 42835 , 4
8 , 44165 , 8
24 , 44149 , 21
20 , 44153 , 1
3 , 44170 , 2
2 , 44171 , 0
0 , 42839 , 0
68 , 44105 , 65
7 , 45957 , 0
16 , 46403 , 1
4 , 44169 , 3
17 , 62406 , 0
1 , 44172 , 0
3 , 42836 , 2
12 , 57222 , 1
0 , 44173 , 0
1 , 44172 , 0
5 , 44168 , 3
6 , 58158 , 0
1 , 44172 , 0
5 , 44168 , 2
1 , 44172 , 1
1 , 44172 , 1
17 , 44156 , 9
31 , 48270 , 19
8 , 44165 , 4
0 , 42839 , 0
5 , 44168 , 3
1 , 44172 , 1
4 , 44169 , 1
39 , 45925 , 26
16 , 44157 , 16
15 , 44158 , 3
1 , 44172 , 0
13 , 61854 , 3
0 , 42839 , 0
0 , 44173 , 0
1 , 44172 , 1
7 , 44166 , 3
16 , 60525 , 10
8 , 44165 , 1
2 , 44171 , 0
0 , 42839 , 0
6 , 58919 , 3
5 , 44168 , 2
1 , 44172 , 0
3 , 44170 , 1
327 , 61138 , 297
3 , 44170 , 0
7 , 44167 , 1
12 , 59812 , 0
0 , 44173 , 0
33 , 44140 , 30
0 , 44173 , 0
14 , 44159 , 13
4 , 44169 , 3
21 , 57705 , 1
0 , 44173 , 0
3 , 43565 , 0
7 , 44166 , 7
1 , 44172 , 0
9 , 58503 , 6
1 , 44172 , 1
36 , 44025 , 15
6 , 44177 , 5
19 , 44154 , 19
1 , 44172 , 1
7 , 44166 , 6
7 , 43748 , 2
33 , 57406 , 25
1 , 44172 , 1
11 , 44004 , 2
1 , 44172 , 0
14 , 44159 , 8
77 , 53444 , 71
11 , 44162 , 10
63 , 50191 , 19
50 , 61300 , 0
52 , 60163 , 15
1 , 44172 , 1
19 , 62276 , 2
8 , 44165 , 3
0 , 44173 , 0
2 , 44171 , 2
225 , 61627 , 131
9 , 44164 , 7
1 , 44172 , 0
0 , 44173 , 0
12 , 59924 , 0
0 , 42839 , 0
1 , 42838 , 1
26 , 62140 , 20
0 , 44173 , 0
21 , 44152 , 20
8 , 44165 , 1
61 , 58259 , 49
1 , 44172 , 0
0 , 44173 , 0
3 , 44154 , 1
0 , 42839 , 0
7 , 44166 , 0
4 , 58921 , 1
16 , 43319 , 0
7 , 60205 , 2
